73	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
74	SM_STATE	_state_regenerate	Init
236791	SENSORS_VALUES	78	0	0	24.16	13.3	-5.6	25.21	31.8	7.3	23.72	69.4	17.8	75.94	23.88
238791	SENSORS_VALUES	78	0	0	24.17	13.4	-5.5	25.23	31.8	7.3	23.72	69.4	17.8	76.13	23.88
240791	SENSORS_VALUES	78	0	0	24.20	13.4	-5.5	25.24	31.8	7.3	23.71	69.4	17.8	76.25	23.88
242791	SENSORS_VALUES	78	0	0	24.20	13.4	-5.5	25.24	31.8	7.3	23.74	69.4	17.8	76.44	23.94
244791	SENSORS_VALUES	78	0	0	24.20	13.4	-5.4	25.26	31.8	7.3	23.72	69.3	17.8	76.56	23.88
246793	SENSORS_VALUES	78	0	0	24.23	13.5	-5.4	25.27	31.8	7.3	23.71	69.3	17.8	76.75	23.94
248791	SENSORS_VALUES	78	0	0	24.21	13.5	-5.4	25.27	31.8	7.3	23.71	69.3	17.8	76.88	23.94
250791	SENSORS_VALUES	78	0	0	24.24	13.6	-5.3	25.30	31.8	7.4	23.70	69.2	17.8	77.06	23.88
252791	SENSORS_VALUES	78	0	0	24.24	13.6	-5.3	25.30	31.8	7.4	23.72	69.3	17.8	77.19	23.94
254791	SENSORS_VALUES	78	0	0	24.27	13.6	-5.3	25.31	31.8	7.4	23.72	69.2	17.8	77.38	23.88
256791	SENSORS_VALUES	78	0	0	24.27	13.6	-5.2	25.30	31.8	7.4	23.72	69.2	17.8	77.50	23.88
258791	SENSORS_VALUES	78	0	0	24.27	13.6	-5.3	25.33	31.8	7.4	23.71	69.2	17.8	77.63	23.88
260791	SENSORS_VALUES	78	0	0	24.27	13.7	-5.2	25.34	31.8	7.4	23.70	69.2	17.8	77.81	23.88
262792	SENSORS_VALUES	78	0	0	24.28	13.7	-5.1	25.37	31.8	7.4	23.72	69.2	17.8	77.94	23.88
264791	SENSORS_VALUES	78	0	0	24.30	13.7	-5.1	25.37	31.9	7.5	23.70	69.2	17.8	78.13	23.94
266791	SENSORS_VALUES	78	0	0	24.31	13.7	-5.1	25.36	31.9	7.4	23.74	69.2	17.8	78.25	23.94
268791	SENSORS_VALUES	78	0	0	24.34	13.7	-5.1	25.38	31.8	7.5	23.72	69.2	17.8	78.38	23.88
270791	SENSORS_VALUES	78	0	0	24.34	13.7	-5.1	25.38	31.8	7.4	23.71	69.2	17.8	78.50	23.94
272792	SENSORS_VALUES	78	0	0	24.35	13.8	-5.0	25.40	31.8	7.4	23.72	69.2	17.8	78.69	23.94
274791	SENSORS_VALUES	78	0	0	24.35	13.8	-5.0	25.40	31.8	7.4	23.71	69.2	17.8	78.81	23.94
276791	SENSORS_VALUES	78	0	0	24.37	13.9	-4.9	25.42	31.8	7.5	23.72	69.2	17.8	78.94	23.88
278791	SENSORS_VALUES	78	0	0	24.37	13.9	-4.9	25.45	31.8	7.5	23.71	69.2	17.8	79.06	23.94
280792	SENSORS_VALUES	78	0	0	24.41	13.9	-4.8	25.42	31.8	7.5	23.71	69.2	17.8	79.25	23.94
282791	SENSORS_VALUES	78	0	0	24.42	13.9	-4.8	25.47	31.8	7.5	23.70	69.2	17.8	79.38	23.94
284792	SENSORS_VALUES	78	0	0	24.44	13.9	-4.8	25.44	31.8	7.5	23.71	69.3	17.8	79.50	23.94
286791	SENSORS_VALUES	78	0	0	24.44	14.0	-4.8	25.45	31.9	7.5	23.72	69.3	17.8	79.63	23.88
288793	SENSORS_VALUES	78	0	0	24.45	14.0	-4.7	25.48	31.9	7.5	23.72	69.3	17.8	79.75	23.94
290791	SENSORS_VALUES	78	0	0	24.45	14.0	-4.7	25.50	31.8	7.6	23.72	69.3	17.8	79.88	23.94
292791	SENSORS_VALUES	78	0	0	24.50	14.1	-4.6	25.50	31.8	7.5	23.74	69.3	17.8	80.06	23.94
294791	SENSORS_VALUES	78	0	1	24.50	14.1	-4.6	25.50	31.8	7.6	23.71	69.2	17.8	80.19	23.94
296791	SENSORS_VALUES	78	0	1	24.55	13.9	-4.7	25.51	31.9	7.6	23.77	69.2	17.8	80.31	23.94
298791	SENSORS_VALUES	78	0	1	24.58	13.8	-4.8	25.51	31.9	7.6	23.71	69.3	17.8	80.44	23.94
300791	SENSORS_VALUES	78	0	1	24.61	13.7	-4.8	25.57	31.9	7.7	23.72	69.3	17.8	80.63	23.94
302791	SENSORS_VALUES	78	0	1	24.64	13.8	-4.8	25.55	32.0	7.7	23.70	69.3	17.8	80.75	23.94
304791	SENSORS_VALUES	78	0	1	24.68	13.8	-4.8	25.57	32.0	7.7	23.72	69.3	17.8	80.88	23.94
306791	SENSORS_VALUES	78	0	1	24.71	13.9	-4.6	25.55	32.1	7.7	23.71	69.3	17.8	80.94	23.94
308792	SENSORS_VALUES	78	0	1	24.76	14.0	-4.5	25.60	32.1	7.8	23.71	69.2	17.8	81.06	23.94
310791	SENSORS_VALUES	78	0	1	24.79	14.1	-4.4	25.60	32.2	7.8	23.72	69.2	17.8	81.19	23.94
312791	SENSORS_VALUES	78	0	1	24.82	14.2	-4.2	25.61	32.4	7.9	23.72	69.1	17.8	81.31	23.94
314791	SENSORS_VALUES	78	0	1	24.86	14.3	-4.1	25.58	32.6	8.0	23.74	69.1	17.8	81.38	23.94
316791	SENSORS_VALUES	78	0	1	24.87	14.4	-4.0	25.61	33.0	8.2	23.72	69.1	17.8	81.50	23.94
318792	SENSORS_VALUES	78	0	1	24.90	14.6	-3.8	25.64	33.5	8.4	23.72	69.1	17.8	81.63	24.00
320791	SENSORS_VALUES	78	0	1	24.94	14.6	-3.7	25.62	33.9	8.6	23.72	69.1	17.8	81.69	24.00
322791	SENSORS_VALUES	78	0	1	25.00	14.9	-3.5	25.65	34.1	8.7	23.71	69.1	17.7	81.75	23.94
324792	SENSORS_VALUES	78	0	1	25.03	15.0	-3.4	25.64	34.4	8.8	23.74	69.1	17.8	81.81	23.94
326791	SENSORS_VALUES	78	0	1	25.06	15.1	-3.2	25.67	34.6	8.9	23.74	69.1	17.8	81.88	24.00
328792	SENSORS_VALUES	78	0	1	25.12	15.3	-3.0	25.67	34.7	9.0	23.74	69.1	17.8	81.94	24.00
330791	SENSORS_VALUES	78	0	1	25.17	15.4	-2.9	25.68	34.9	9.1	23.72	69.1	17.8	82.00	24.00
