74	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1690792	SENSORS_VALUES	78	0	1	50.06	27.8	26.4	29.46	44.7	16.2	25.30	55.6	15.8	94.19	25.56
1700792	SENSORS_VALUES	78	0	1	50.10	27.8	26.4	29.46	44.8	16.3	25.30	55.6	15.8	94.25	25.56
1710792	SENSORS_VALUES	78	0	1	50.18	27.8	26.5	29.49	44.9	16.3	25.29	55.7	15.8	94.25	25.63
1720792	SENSORS_VALUES	78	0	1	50.17	27.7	26.5	29.48	44.9	16.3	25.29	55.6	15.8	94.25	25.63
1730791	SENSORS_VALUES	78	0	1	50.23	27.7	26.5	29.51	44.8	16.3	25.29	55.7	15.8	94.31	25.56
1740792	SENSORS_VALUES	78	0	1	50.24	27.7	26.5	29.48	44.9	16.3	25.30	55.7	15.9	94.38	25.56
1750792	SENSORS_VALUES	78	0	1	50.30	27.6	26.5	29.51	44.9	16.3	25.33	55.7	15.9	94.38	25.63
1760792	SENSORS_VALUES	78	0	1	50.34	27.5	26.5	29.52	44.9	16.3	25.31	55.7	15.9	94.38	25.63
1770792	SENSORS_VALUES	78	0	1	50.35	27.5	26.5	29.54	44.9	16.3	25.31	55.7	15.9	94.44	25.63
1780791	SENSORS_VALUES	78	0	1	50.41	27.4	26.5	29.54	44.8	16.3	25.36	55.6	15.9	94.50	25.63
1790792	SENSORS_VALUES	78	0	1	50.45	27.4	26.5	29.54	44.8	16.3	25.36	55.6	15.9	94.50	25.63
1800792	SENSORS_VALUES	78	0	1	50.51	27.3	26.5	29.56	44.9	16.4	25.37	55.6	15.9	94.56	25.63
1810792	SENSORS_VALUES	78	0	1	50.54	27.3	26.5	29.56	44.9	16.4	25.34	55.6	15.9	94.63	25.63
1820792	SENSORS_VALUES	78	0	1	50.58	27.3	26.5	29.56	44.8	16.4	25.37	55.6	15.9	94.69	25.63
1830792	SENSORS_VALUES	78	0	1	50.60	27.2	26.5	29.58	44.9	16.4	25.38	55.6	15.9	94.75	25.63
1840791	SENSORS_VALUES	78	0	1	50.65	27.1	26.5	29.56	44.9	16.4	25.38	55.6	15.9	94.81	25.63
1850792	SENSORS_VALUES	78	0	1	50.69	27.1	26.5	29.59	44.9	16.4	25.38	55.6	15.9	94.81	25.63
1860791	SENSORS_VALUES	78	0	1	50.72	27.1	26.5	29.61	44.9	16.4	25.37	55.7	15.9	94.81	25.69
1870792	SENSORS_VALUES	78	0	1	50.75	27.0	26.5	29.58	45.0	16.4	25.38	55.7	15.9	94.88	25.63
1880792	SENSORS_VALUES	78	0	1	50.81	27.0	26.5	29.61	44.9	16.4	25.40	55.6	15.9	94.88	25.63
1890791	SENSORS_VALUES	78	0	1	50.82	26.9	26.5	29.61	44.9	16.4	25.40	55.6	15.9	94.88	25.69
1900792	SENSORS_VALUES	78	0	1	50.88	26.8	26.5	29.61	44.9	16.4	25.40	55.6	15.9	94.94	25.69
1910792	SENSORS_VALUES	78	0	1	50.89	26.8	26.5	29.61	44.9	16.4	25.41	55.6	15.9	94.94	25.63
1920792	SENSORS_VALUES	78	0	1	50.94	26.8	26.5	29.64	44.9	16.4	25.41	55.6	15.9	95.00	25.63
1930792	SENSORS_VALUES	78	0	1	50.98	26.8	26.5	29.64	44.9	16.4	25.40	55.6	15.9	95.00	25.69
1940791	SENSORS_VALUES	78	0	1	51.01	26.7	26.5	29.64	44.9	16.4	25.40	55.6	15.9	95.06	25.63
1950792	SENSORS_VALUES	0	0	1	51.04	26.6	26.5	29.62	44.9	16.4	25.38	55.7	15.9	94.00	25.63
1960791	SENSORS_VALUES	78	0	1	51.08	26.6	26.5	29.64	44.9	16.4	25.40	55.7	15.9	93.44	25.69
1970792	SENSORS_VALUES	78	0	1	51.09	26.6	26.5	29.66	44.9	16.5	25.41	55.7	15.9	93.69	25.63
1980792	SENSORS_VALUES	78	0	1	51.13	26.5	26.5	29.64	44.9	16.4	25.37	55.7	15.9	93.88	25.69
1990792	SENSORS_VALUES	78	0	1	51.18	26.4	26.5	29.65	44.9	16.4	25.40	55.8	16.0	94.06	25.69
2000792	SENSORS_VALUES	78	0	1	51.21	26.4	26.5	29.66	44.9	16.5	25.40	55.7	16.0	94.19	25.69
2010793	SENSORS_VALUES	78	0	1	51.23	26.3	26.4	29.68	44.8	16.5	25.37	55.7	15.9	94.31	25.69
2020792	SENSORS_VALUES	78	0	1	51.23	26.2	26.4	29.69	44.9	16.5	25.37	55.8	15.9	94.44	25.69
2030792	SENSORS_VALUES	78	0	1	51.26	26.2	26.4	29.68	44.8	16.4	25.40	55.8	16.0	94.56	25.69
2040791	SENSORS_VALUES	78	0	1	51.28	26.1	26.4	29.68	44.8	16.4	25.37	55.7	15.9	94.63	25.69
2050792	SENSORS_VALUES	78	0	1	51.29	26.1	26.4	29.69	44.8	16.5	25.37	55.8	16.0	94.75	25.69
