127	SENSORS_HEADER	heater_heater	silicagel_Fan	ambient_Fan	silicagel_C	silicagel_rH	silicagel_dew	board_C	board_rH	board_dew	ext_C	ext_rH	ext_dew	heater_C	aux_C
1960792	SENSORS_VALUES	78	0	1	54.28	22.9	26.6	30.99	43.2	17.1	26.11	57.3	17.0	97.19	26.44
1970791	SENSORS_VALUES	78	0	0	54.24	23.8	27.2	30.99	43.3	17.1	26.08	57.3	17.0	97.13	26.44
1980792	SENSORS_VALUES	78	0	1	54.25	22.9	26.6	30.98	43.2	17.0	26.08	57.4	17.1	97.13	26.38
1990791	SENSORS_VALUES	78	0	0	54.24	23.7	27.2	31.01	43.2	17.1	26.09	57.5	17.1	97.13	26.44
2000792	SENSORS_VALUES	78	0	1	54.26	22.9	26.6	31.01	43.2	17.1	26.08	57.6	17.1	97.13	26.44
2010791	SENSORS_VALUES	78	0	0	54.26	23.7	27.2	31.01	43.2	17.1	26.08	57.6	17.1	97.13	26.44
2020792	SENSORS_VALUES	78	0	1	54.28	22.9	26.6	31.01	43.2	17.1	26.08	57.6	17.1	97.19	26.44
2030792	SENSORS_VALUES	78	0	0	54.26	23.7	27.2	31.01	43.2	17.1	26.08	57.5	17.1	97.19	26.44
2040792	SENSORS_VALUES	78	0	1	54.29	22.9	26.6	31.02	43.2	17.1	26.09	57.6	17.1	97.19	26.44
2050792	SENSORS_VALUES	78	0	0	54.25	23.6	27.1	31.01	43.2	17.1	26.11	57.6	17.1	97.19	26.44
2060791	SENSORS_VALUES	78	0	0	54.24	23.7	27.2	30.99	43.1	17.0	26.09	57.6	17.1	97.25	26.44
